track_id,artists,album_name,track_name,popularity,duration_ms,danceability,key,acousticness,liveness,tempo,track_genre
6FZ9AGWd52u7sdvlYx0iuD,Romanthony,Floorpiece (2014 Remixes),Floorpiece - Extended Mix,5,588416,0.835,11,0.0144,0.0775,127.743,chicago-house
2TtezxgSqQUpkTuomfiJDM,Royal Republic,Back from the Dead,Back from the Dead,41,182866,0.571,7,8.57e-06,0.442,97.984,swedish
1SvUSJhtOvvH97nyZuhRn3,Ferrugem,Climatizar,Paciência,45,228253,0.512,9,0.83,0.183,92.844,pagode
1I8tHoNBFTuoJAlh4hfVVE,Kygo;Conrad Sewell,Cloud Nine,Firestone,77,271640,0.704,11,0.393,0.0952,113.927,house
2ZowEqPtfAsvA9Of2RWcw1,Carlos Di Fulvio,"Carlos Di Fulvio ""El Amigo""",Campo Afuera,26,144493,0.546,2,0.893,0.125,157.701,guitar
4DjixhdAyHASyjcyNP7cUn,Hermanas Jimenez,La Epoca de Oro del Twist,San Antonio Twist,31,164205,0.66,7,0.766,0.129,173.088,rock-n-roll
2EeCxglAQ4XK0IwuqjvRwj,Rend Collective,As Family We Go,Every Giant Will Fall,52,225320,0.551,10,0.0198,0.132,111.975,world-music
7GdmthJKzEggNQqkREPLDY,于台煙,落實在生活中的情愫,吉普賽的我,23,281160,0.528,7,0.674,0.484,125.932,mandopop
1QRyL0hj1iKafA4gbSaxB7,Novo Som;Catedral,Mais Que Amigos = Irmãos (Ao Vivo),Você - Ao Vivo,37,369400,0.654,7,0.581,0.712,113.272,gospel
3V33m9n9gtnal5rSwdLjYt,Last Child,Our Biggest Thing Ever,Cinta Semestinya,46,200106,0.482,2,0.00323,0.0904,99.808,punk
2HYCgds0IEt0hhGyUDC22a,Argentino Ledesma,Argentino Ledesma - Fumando espero,Fumando espero,22,164400,0.594,7,0.687,0.278,113.67,tango
7mzU3O4ixZNhShH6SrCInw,Django,Anthracite,Anthracite,35,142222,0.64,2,0.448,0.107,100.071,french
2ek8eVDHsdmzPHIhyVNJJe,Sajjan Raj Vaidya,Parkhaai,Parkhaai,48,240500,0.658,5,0.815,0.28,119.979,indie-pop
1PGMfTSkrMfJBdiFyAztv0,Wolves In The Throne Room,Celestial Lineage,Subterranean Initiation,19,429733,0.159,3,4.16e-06,0.85,150.077,black-metal
5Xpn8seuohodh7p0DFk13V,Tom Petty and the Heartbreakers,Rockin' Around The Christmas Tree 2022,Christmas All Over Again,0,253626,0.44,9,0.0956,0.473,138.908,rock
1FF6TogE9ELY71XnLPoEv6,Andrew Foy;Renee Foy,Just The Two Of Us,Just The Two Of Us,41,196304,0.618,4,0.745,0.146,90.865,acoustic
4tElcYfEro42oZe7X6AbEf,Sub Focus;Wilkinson;Empara Mi,Portals,Freedom - Sub Focus & Wilkinson,52,242946,0.357,0,0.0213,0.298,174.096,drum-and-bass
7aGyRfJWtLqgJaZoG9lJhE,salem ilese,Mad at Disney,Mad at Disney,72,136838,0.738,0,0.424,0.692,113.968,indie-pop
22zahJ5S2aSRrQ10CXTB8I,Seiko Matsuda,SEIKO STORY〜80's HITS COLLECTION〜,マイアミ午前5時(SEIKO STORY〜80's HITS COLLECTION〜),28,299000,0.749,7,0.444,0.111,129.624,techno
1rg9XExYRDpEPn2cDqwz6A,Dhyo Haw,Daur Ulang,Pelangi Baruku,46,280210,0.529,5,0.398,0.12,137.031,reggae
3ktrTJJ4itPzvYHligZg5G,Tz da Coronel,Senhor das Guerras,Senhor das Guerras,43,88026,0.8,7,0.385,0.119,130.029,funk
6nzXkCBOhb2mxctNihOqbb,M.I.A.,Matangi,Bad Girls,76,227520,0.639,1,0.00107,0.097,143.448,indie
308Ir17KlNdlrbVLHWhlLe,TWICE,Formula of Love: O+T=<3,The Feels,78,198053,0.808,9,0.0899,0.0816,120.044,k-pop
0i4JQCrcRUz8GGcU1pxLUo,Die 3 Besoffskis,Aus 30 Jahren 3 Besoffskis,Country Roads,23,181293,0.382,7,0.202,0.324,113.163,party
0JZZ3Ae4P3jlH3R4wZUbN5,Steel Pulse,African Holocaust,Global Warning,29,292866,0.806,1,0.0465,0.0431,77.139,dub
58yspqPHi2W7bPfyuQ8HsP,Sean Paul;Sia,Fiesta portatil,Dynamite,2,212668,0.624,8,0.0704,0.0819,100.897,dancehall
6dpxu5qrOiqHdfPq5FfYfO,Firelite;John Harris,Never Going Home,Never Going Home,20,193600,0.447,2,0.0232,0.355,75.07,hardstyle
6VvtVCA2KqgpPrdS3MgPH8,Tankurt Manas,"Koleksiyon, Vol. 2",Flex Man,41,232333,0.668,0,0.466,0.0716,74.996,turkish
17ABEspeSa35FH8R7ikkjT,Juan D'Arienzo;Alberto Echagüe,50 Tangazos,Cambalache,21,171986,0.621,2,0.987,0.187,127.637,tango
6vA1FwRxArrlYJTCW5sxHi,Central 3;Gabriela Maganete;Rapha Gonçalves,Para Ti Eu Vou (Ao Vivo),Para Ti Eu Vou - Ao Vivo,50,601544,0.4,0,0.458,0.173,133.766,brazil
48KgRMAaYReGuflL8bt6Za,Lianne La Havas,rainy day indie,Bittersweet,0,236640,0.57,5,0.345,0.219,137.8,british
6HhdFRM9un1Ojpz1A98pVi,High Contrast,If We Ever (Unglued Remix),If We Ever - 2018 Remaster,25,320271,0.542,7,0.000356,0.359,172.973,j-dance
67ymMIeLBiRIzWCjIF4SuY,Sonic Boom Six,Sonic Boom Six,Virus,28,220226,0.552,0,1.73e-05,0.233,90.039,dub
6ubqrTIJwspBSqx8XQHN2K,Halestorm,Into the Wild Life (Deluxe),Mayhem,55,216760,0.398,2,0.00306,0.44,172.822,grunge
4IQqOlTZpfjnSTOArpZX5j,Farasat Anees;Slick Trick;Toshi,OFIVE1,BIBA,66,216216,0.758,6,0.0888,0.0834,110.983,hip-hop
54iuh2iFkKKEKYeIaFvI1b,Ten City,"THAT WAS THEN, THIS IS NOW",Joy & Pain,4,309160,0.708,0,0.00181,0.0432,123.102,chicago-house
0q6ppTEMn4KiqpHJbutH4V,Chase & Status;Clementine Douglas,Mixed Emotions,Mixed Emotions,59,224946,0.488,9,0.0148,0.0744,174.994,drum-and-bass
3wkzTnvK7AZX0oEB7LrvUJ,Celso Blues Boy,Por um Monte de Cerveja,Por um Monte de Cerveja,41,232698,0.613,4,0.00777,0.168,129.991,punk
412luShbmlgqqgYFStIB1s,Philip George,Wish You Were Mine,Wish You Were Mine - Radio Edit,67,177560,0.654,7,0.0126,0.102,123.002,deep-house
5UcpS8tiqIBonv1O145xlq,Chelsea Cutler,REGNIG DAG,Devil On My Shoulder,0,212493,0.661,7,0.649,0.193,129.955,electro
4qQeZxkEruWOmxgkk7yz2O,Afrojack;David Guetta;Ester Dean,Queda poco para la PAES,Another Life,0,208689,0.416,7,0.178,0.501,144.869,electro
20ZP3Om9DvDazXrNUC7WM2,Rudimental;Jess Glynne;Macklemore;Dan Caplen,Toast to Our Differences (Deluxe Edition),"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",69,211760,0.654,0,0.188,0.15,92.207,edm
1170VohRSx6GwE6QDCHPPH,The Backseat Lovers,When We Were Friends,Kilby Girl,78,282205,0.329,1,0.0578,0.113,162.279,indie
6zMa6pq3Te0F9YrEocvgpW,Emma Watson,Beauty and the Beast (Original Motion Picture Soundtrack/Deluxe Edition),How Does A Moment Last Forever (Montmartre),55,115502,0.224,10,0.915,0.3,94.705,disney
4AtooSYrtsk66Fr8FT1rHw,Acoustic Syndicate,Tributaries,Rainbow Roller-Coaster,20,296200,0.694,7,0.766,0.173,96.833,bluegrass
1ucG7WvccotikvUESNba5n,My Chemical Romance;The Used,Just Best Covers,Under Pressure,1,211733,0.529,2,0.0014,0.19,125.003,emo
5gOnivVq0hLxPvIPC00ZhF,T. Rex,Electric Warrior,Cosmic Dancer,58,266533,0.363,0,0.0117,0.189,156.047,psych-rock
0Ev9RP0AYbriwrMcpKWf8I,Oscar D'León,En Nueva Dimensión la Crítica,Rumba Rumbero,30,247457,0.674,0,0.668,0.205,94.398,salsa
14GkOLSlvq2Q09fFbIgK2u,Yusei,Beyond Your Imagination,Something Like a Love Song,13,293403,0.492,0,0.925,0.15,67.202,chill
6kykAmLzRQI5ozXjujslWo,The Shins,Home For Christmas 2022,Wonderful Christmastime,0,146520,0.634,11,0.0109,0.114,140.071,alt-rock
24KWR3ATrrVO7oRju8ww2i,Far East Movement;Cover Drive,Almorzando solo,Turn Up The Love,0,196466,0.75,1,0.132,0.268,123.87,edm
06YwUN3ytQn10H19x9cSPj,Mad Tribe,Amazing Tales from Outer Space,Joint O'clock - Original Mix,34,460273,0.611,7,0.000104,0.268,145.999,trance
3q15mB5NqNtXn774xz8RLl,dreissk,State of Decay 2 (Original Game Soundtrack),Horizon,10,210251,0.351,2,0.487,0.106,186.056,idm
5rnhbKrkvUPvclA1Scjpp8,Panteon Rococo,Compañeros Musicales,C.D.A.,37,276906,0.651,9,0.0675,0.458,136.163,ska
2Q6itfdSzJjIZlzncN4StM,Theo Parrish,Cornbread & Cowrie Shells for Bertha,Cleo's Theme,22,645264,0.596,1,0.00279,0.101,118.578,minimal-techno
1SXnEl6HKPKea9nG4nh2uJ,Glee Cast,"Glee: The Music, Old Dog, New Tricks",Werewolves of London,22,189413,0.691,9,0.0872,0.108,110.025,club
3AA6t8AXUCdOOwVjcbbEpp,Tang Siu Hau,重陽,重陽,26,258706,0.534,0,0.904,0.11,98.312,cantopop
3XjN0mvFkQp1FMVM9Ro5hm,Daddy Yankee,LEGENDADDY,RUMBATÓN,79,248768,0.685,3,0.0471,0.35,95.004,reggaeton
2Ai4eBBKTWgn9Mna9yzqeq,Estelares,Una Temporada en el Amor,Las Trémulas Canciones,46,277304,0.739,7,0.157,0.0405,113.023,alt-rock
35kPxG6AKmgsRPiKoiLsBr,Marin Mazzie;Peter Friedman;Mark Jacoby;Rod Campbell;Duane Martin Foster,Ragtime: The Musical (Original Broadway Cast Recording),Journey On,24,253333,0.521,11,0.9,0.16,99.942,show-tunes
1uSBFmy1Gs1qeLdWkVBLUI,The Revolutionaries,Goldmine Dub,Bitter Blood,28,189466,0.777,11,0.00378,0.0691,121.641,dub
6uZDWzACbbaAGJBAjhg4su,夜光性アミューズ,夜光性イントロデュース,夜光性イントロデュース,30,219581,0.513,1,0.0164,0.39,170.032,j-idol
45dK5t0NaS3zBrP4yjfGXz,Fernando Delgadillo,Desde la Isla del Olvido,Noche Sin Luciérnagas,46,255869,0.753,6,0.927,0.104,134.874,alt-rock
3cjyW2ZlXMf5ZQvGo5dKUO,Lady Gaga,Halloween Party 2022,Bad Romance,0,294573,0.695,0,0.00314,0.0842,119.007,dance
14OePRS8B28wHaZ3g6sv9w,Fountains Of Wayne,Alternative Christmas 2022,I Want An Alien For Christmas,0,141586,0.479,9,0.0117,0.333,148.658,alt-rock
0KoJjADAgVSFLmddvQCGpL,The Ready Set,Emo Christmas 2022,I Don't Wanna Spend Another Christmas Without You,0,199813,0.676,9,0.139,0.147,134.966,emo
2hT2rFSGAT32FZoWj2knxq,Manjari,Hits of Manjari,"Nira Thinkale - From ""My Big Father""",18,275587,0.618,7,0.687,0.15,144.081,malay
3Y7fpFZbHLpAvWJJYGehz0,Xavier Rudd,Spirit Bird,Follow The Sun,71,256266,0.611,0,0.534,0.108,123.941,reggae
4APRlSlJJC1iHdTwHHEc8a,KSHMR;Micky Blue,The Devil You Know (feat. Micky Blue),The Devil You Know (feat. Micky Blue),0,198500,0.694,4,0.0629,0.141,119.969,progressive-house
0iM1Ioz4N4p7MU1DKyqsov,The Interrupters,Bad Guy,Bad Guy,57,157831,0.563,7,0.00983,0.0732,140.615,ska
5NsHc3E7ZRPH4Y6rlLDusw,AKB48,前しか向かねえ<劇場盤>,前しか向かねえ,19,260093,0.538,0,0.061,0.0873,107.516,j-idol
0sCCTBjVWwn7YfNarCD2tN,"Farley ""Jackmaster"" Funk;Giorgio Moroder;Jamie Lewis","I Wanna Rock You (Farley Jackmaster Funk, Giorgio Moroder vs. Jamie Lewis)",I Wanna Rock You - Jamie Lewis Master Mix,9,442107,0.88,8,0.000716,0.0395,123.008,chicago-house
3cm4zTN16yE1lYypTRQzmL,Hate,Rugia,Resurgence,21,220204,0.139,10,3.88e-06,0.443,143.743,death-metal
12vaH8QiJNwIc3F4O0IYJp,Solomun;Isolation Berlin;Maceo Plex,"Nobody Is Not Loved, Remixes, Pt. 1",Kreatur der Nacht (feat. Isolation Berlin) (Maceo Plex Remix),22,265511,0.642,11,0.00414,0.112,127.011,minimal-techno
4jyjh3jL2utCwaKTqKwI9l,Clean Bandit;Jess Glynne;The Magician,10's Dance Classics,Rather Be - The Magician Remix,0,274800,0.809,1,0.0157,0.0997,121.013,funk
0n3mB1nLmwh55MZaqQllEq,Jóhann Jóhannsson,The Theory of Everything (Original Motion Picture Soundtrack),The Wedding,49,102584,0.241,10,0.85,0.112,134.836,ambient
5hhhrZMKz1NEZM7jRWufbf,Frank Turner,West Coast vs. Wessex,Bob,30,188952,0.415,0,0.0555,0.0811,83.69,acoustic
1zmlYxENm8EkFbTnetcuEz,Os Paralamas Do Sucesso,A Arte De Os Paralamas Do Sucesso,Você,41,196506,0.823,9,0.0926,0.108,144.438,mpb
33tYADyL2aZctrvR59K1bQ,Oden & Fatzo,Lauren (I Can't Stay Forever),Lauren (I Can't Stay Forever),68,200550,0.702,9,0.0773,0.0926,128.018,disco
673cuJroqSoAzCwbGUnHKb,Paveier,Dat Beste us 25 Johr,Heute brennt mein Iglu,24,258226,0.375,7,0.0546,0.956,169.86,party
6Xs7OKt6i0Ddq8B4M5Dgvr,Halsey,BADLANDS,New Americana,65,183808,0.339,0,0.0113,0.337,173.993,electro
4sri8EK0L50ySCZw2vsj4e,Elza Soares;BaianaSystem;Virgínia Rodrigues,Libertação,Libertação,37,259547,0.655,5,0.212,0.185,105.024,samba
4CRgDenJbluuEILm7976Mt,HELLSTRVCK,Trust Me,Trust Me,52,185379,0.697,10,0.246,0.103,145.009,sad
4nzbkdiJ0GzxNUhVFz43j4,Atitude 67,Atitude 67 (Ao Vivo),Casal Do Ano (Plutão) - Ao Vivo,51,207853,0.704,4,0.489,0.863,146.067,funk
1OQd3XxyHNH6eJmqp5RXfc,Brothers In Crime,Happy Hardcore Top 100,Hallucinating,17,145120,0.644,2,0.0198,0.3,172.1,happy
4KqsLRDsHTHCMhH5ktgc6K,People In The Box,聖者たち,聖者たち,51,235306,0.539,9,0.000867,0.133,100.022,j-pop
3At9iZJpHFkIsVFO4IKe4u,Abelation;Saka,Elite,Elite,40,233141,0.631,1,0.172,0.29,139.962,dubstep
6XnPopwCZ6odHVVqMsllL5,Within Temptation;Jacoby Shaddix,Resist (Extended Deluxe),The Reckoning,54,251106,0.31,1,0.00356,0.641,89.885,goth
59I4zeY0veIyBye6V8Qhsw,Gian & Giovani,Uma História De Sucesso (Ao Vivo),Roupa De Lua-De-Mel - Ao Vivo,43,214813,0.557,7,0.572,0.972,82.617,sertanejo
02gGfhPHk5NuN0mgbKpU4Y,GAYLE,ur just horny,ur just horny,58,178787,0.529,1,0.221,0.0399,180.118,alternative
5JwB5zIxjM2Vk9QgQDHFtE,René LaVice,Dimension 5 EP,Headlock,21,253605,0.639,1,0.000466,0.323,172.007,drum-and-bass
0Ki1LxOG8z8ywTCcUT3ugq,Los Caligaris,Transpirando Alegría,Tyson,45,196207,0.526,5,0.0469,0.315,156.021,alt-rock
6Di2mEmryP7AAak4VZMLVJ,Mia Pandosa,Within the Light (Ambient Version),Within the Light,61,149765,0.0881,5,0.985,0.149,78.987,sleep
0aQXKkpgnoTgCXBRNeWGrU,WHIPPED CREAM,Bad For Me,Bad For Me,43,191007,0.596,5,0.0272,0.115,104.931,electronic
65M6sAmgLekt2OSQUuHrMs,Die Ärzte,Jazz ist anders,Allein,37,230053,0.509,0,0.000639,0.232,137.012,punk-rock
6GqMQUzxuTG88y5WZ0HYLr,Yugo Kanno,JOJO'S BIZARRE ADVENTURE -Diamond is unbreakable O.S.T Vol.1 -Good Morning Morioh Cho- Music by Yugo Kanno,Diamond is unbreakable - Main Theme,56,247880,0.562,10,0.00166,0.379,129.929,anime
1XjrpDJARnUJtL1wRUQMbI,Glen Campbell,Fiesta temática 60s,Christmas Is For Children,0,199200,0.32,7,0.363,0.0943,77.762,singer-songwriter
4SjKsDIVQessPLdN42FZlm,Vishal-Shekhar;Snigdhajit Bhowmik;Ananya Chakraborty,"Alcoholia (From ""Vikram Vedha"")","Alcoholia (From ""Vikram Vedha"")",63,231022,0.774,11,0.231,0.198,132.0,pop-film
31weWETfEZxvFORVi9o25F,Georges Bizet;Francesco Verzillo;Danilo Dellepiane,"Chrétien, Cohen, Rousseau, Berlioz, Barthe, Thomas, Demersseman, Verzillo, Bizer: Le trombone romantique dans la France du XIXe siècle","Carmen: ""Danse des gitans""",0,187520,0.594,7,0.994,0.101,127.091,french
0MpYcFOQXnjkQF4hRKpetC,Rei Harakami,[lust],owari no kisetsu,39,199200,0.577,11,0.166,0.0908,160.035,idm
4AGyK7CESrgCwPNxHZYOzt,Michael Whalen,My Secret Heart,Two As One,26,291160,0.189,2,0.928,0.117,70.249,new-age
78rNLdnl1uy7f4uAeHVEM4,Nashville Country Chorale,20 Country Gospel Hymns,Shall We Gather at the River,33,164453,0.532,2,0.642,0.326,203.149,bluegrass
0aDTaI6pxKLiy0vcmHebZR,Todos Tus Muertos,Greatest Hits,Tu Alma Mía / Adelita,36,233266,0.546,9,0.00383,0.224,116.327,hardcore
5emRxq4oACZeHNuUhw09XV,Nusrat Fateh Ali Khan,My Top 50 Qawwalies,Tumhain Dillagi Bhool Jani Paray Gi,39,982590,0.544,4,0.504,0.294,78.335,folk
0sjxRg1VlYfx4YG7uxurrq,Nina Simone,I Put A Spell On You,I Put A Spell On You,66,155026,0.42,6,0.755,0.172,88.897,blues
4KL3FJYexPrPuMdPagHPXp,Raiden;CHANYEOL;LeeHi;CHANGMO,Yours,Yours,67,235413,0.676,8,0.137,0.106,86.994,electronic
19t42cFQvUlhcsEZFJfigU,Danny Olson;Bianca,Waiting,Waiting,34,223333,0.278,0,0.0116,0.111,143.493,dubstep
4tYFy8ALRjIZvnvSLw5lxN,Bad Bunny;Rauw Alejandro,Un Verano Sin Ti,Party,90,227628,0.829,9,0.0151,0.242,97.013,latino
5HmNls885b2Egmu60z4fo3,Within Temptation,Don't Pray For Me,Don't Pray For Me,54,221560,0.481,10,0.000163,0.0783,141.938,goth
7qXar3FbocfVFYh5a2hMEY,Garhelenth,About Pessimistic Elements & Rebirth of Tragedy,Perspective of Exorbitant,0,313536,0.0803,8,0.038,0.287,81.062,iranian
66w5OYw2ja8lnmaA3Ns0PU,Nirvana,In Utero - 20th Anniversary Remaster,Heart-Shaped Box,58,281160,0.256,1,0.199,0.0853,203.006,grunge
2FcYcc8hz9eYSVDm5rjADS,Weißes Rauschen HD,Meereswellen zum Schlafen: Weißes Rauschen für den Schlaf,Ozeane Erweitern,43,222812,0.16,0,0.912,0.295,129.048,sleep
77VqW84V88aKD8Bi8CzEsP,Gorgon City;DRAMA,Olympia,You've Done Enough,61,212893,0.676,0,0.0147,0.704,125.057,deep-house
6L1V0LvpXBJ7QptKuLUj3v,awfultune,redesign,redesign,66,148548,0.795,10,0.542,0.116,120.009,indie-pop
2W4HNWdpmrg64swTIK6TLI,Lizzo,Back to School!,About Damn Time,0,191822,0.836,10,0.0995,0.335,108.966,hip-hop
6AMvpaS6hCRWcNVioxa2Ug,Rodrigo Mozart,Simples e Complexo,Tu És Bom (You Are Good),32,296633,0.624,6,0.0964,0.371,127.727,groove
30ksReCEcSpnfAm8XCC4G7,Smartface,Easy Feet,Too Tired,40,116893,0.8,11,0.513,0.109,77.997,study
6Y0EIzZmLz9zWQineeK6Kz,Ariel Ardit;Andrés Linetzky,"Intimos, Vol. 1 en vivo en Bebop",Quedemonos Aqui - En Vivo,18,236708,0.417,2,0.882,0.648,63.269,tango
1sQzql0UMBfpFWGENPFTTN,Thetahealing,This is Thetahealing,Understanding the Human Mind,21,278726,0.0903,3,0.951,0.0942,79.452,world-music
1oiHurFFxAaa1KrL0q6VRo,Los Prisioneros,La Cultura De La Basura,Lo Estamos Pasando Muy Bien,39,348506,0.625,2,0.0516,0.468,149.141,hard-rock
4G18Ie2Gm6vVYgzkIiRwFD,Mindy Smith,Happy Country Christmas,I'll Be Home for Christmas,0,216093,0.57,6,0.368,0.156,98.995,acoustic
5zZt5BzzSrUXwytlRatvc2,Princess Chelsea,Lil' Golden Book,Cigarette Duet,64,260013,0.353,0,0.326,0.0964,104.966,indie-pop
34Of8oS43EKVkacxfY2IvW,Sayian Jimmy;yammir;Nysix Music,Decia Que Era Mia,Decia Que Era Mia,41,215172,0.705,7,0.138,0.0993,174.071,latino
6AY2zdaF4LJykDhGGE4nv6,Rob Zombie,Helloween Party,Living Dead Girl,0,201400,0.518,6,0.00512,0.228,103.025,metal
0mYYcDy6DOPfmI9TpZWyVX,No Way Back;Sophia Black,Minute,Minute,38,220125,0.694,0,0.0823,0.104,103.03,deep-house
3fUp9mcNjo0ChBXe2QtDGa,Frequencerz,Brave The Storm,Brave The Storm,20,276800,0.465,9,0.119,0.213,149.982,hardstyle
39xU2D7t9LWs9EueUtC48K,Jhayco;Bad Bunny,Última Misión Reggaeton,CÓMO SE SIENTE - Remix,0,227520,0.807,3,0.0946,0.119,92.988,latin
6Mq4q5OIMO25vBsKpFdlnH,Aimer,朝が来る,朝が来る,57,294933,0.335,1,0.00118,0.354,83.117,j-rock
20McUFi8KCIVdNDLrkTDuZ,HVME,Goosebumps,Goosebumps,75,163208,0.767,1,0.325,0.13,124.946,house
0zhxUjkXag9iEFccaiua4a,Daddy Yankee,Fiesta portatil,RUMBATÓN,3,248768,0.685,3,0.0471,0.35,95.004,latin
4pp9Yhne1AavWHck7OzGFD,Chelsea Grin,Evolve,"Don't Ask, Don't Tell",50,321746,0.467,9,0.00209,0.349,120.01,death-metal
0jqblvsI9LBY4irmLVqqEO,Avenged Sevenfold,Nightmare,Welcome to the Family,67,245573,0.567,2,0.00267,0.0567,94.985,metal
5I29F9GR0OkaU1nuxp9hU8,Lamb of God,Lamb of God,Memento Mori,56,348099,0.538,2,0.000149,0.127,123.008,metalcore
4kWXvW7BJbmigjXVjDXEfq,Paul Johnson,Better Than This,Better Than This - Original,5,252115,0.753,3,0.269,0.109,103.99,chicago-house
67UZi1Fezn05O1oetjIdLm,Partynator,"Saufen morgens, mittags, abends - Die Party",Mama Laudaaa,26,219170,0.702,11,0.111,0.373,140.072,party
1vN2rZ4WoUe6QQJjc2NBjN,J Balvin;Maria Becerra,Reggeaton Imperdible,Qué Más Pues?,2,217361,0.904,8,0.0254,0.232,101.988,latino
4rGJKqbPpn5HUhMKeZMFhe,HALIENE;Amidy,Parachute,Parachute,39,232315,0.47,4,0.124,0.0826,139.934,dubstep
7lvUf1BLEZuuwhbc9xeR12,Burna Boy,Pop Hits Now,Last Last,0,172342,0.795,3,0.131,0.0802,87.925,dance
0uu9e9iwcQv2sKAHz3Mafq,Greyboy;Bing Ji Ling,Soul Mosaic,So Good,18,190786,0.808,10,0.0363,0.0656,87.07,afrobeat
7xLfz26gfcOPIe93h6Lxa6,Nikhil Swaroop,Nayab,Nayab,32,253344,0.601,8,0.902,0.099,142.761,songwriter
0RmUjJteEkkF5kKdhEfwNe,Zayde Wølf,Golden Age,Hustler,56,194771,0.575,11,0.0393,0.0919,81.999,blues
1TD7UJAz4DyR3GuAgju5zU,Los Gardelitos,Oxigeno,Mezclas Raras,45,195266,0.645,9,0.00172,0.517,119.921,alt-rock
4kBGkavj8GDtDF7KD5Z3SD,Mungo's Hi Fi;Benjammin,Mexican Bean Riddim,Mexican Bean,24,248156,0.826,4,0.00929,0.0904,155.002,dub
2ZUyxzeqj11CBJwZbnYgb8,Neon Trees,Rock Workout 2023,Everybody Talks,1,177280,0.474,8,0.00504,0.325,154.948,alternative
6qnULXVFGfFqPj0Hpj0tIG,Le Youth,Underwater / Other Voices,Underwater,60,297635,0.672,2,0.00745,0.0532,123.019,disco
0Oa9mHOnH14GZ4toWwkf4c,G-Eazy;Kehlani,Good Life (with G-Eazy & Kehlani),Good Life (with G-Eazy & Kehlani),63,225520,0.572,1,0.00638,0.0563,168.073,indie
1DGL99DXQ10Su9z5Ci4ION,The Viceroys,"Iroko Showcase, Vol. 2: Memories",Why,60,146623,0.869,6,0.0168,0.0624,134.0,dancehall
6YDsFyt28CSK0lLM3Qx2jN,Elite Force,Shockland,Loco,11,386854,0.55,2,5.06e-05,0.0837,135.006,breakbeat
3YxGHS6Ggv4AgSBMNRPJf9,Julianno Sosa,MAFFIOSO,TrapStar,43,141639,0.861,5,0.126,0.1,121.942,latino
1CNUT80xAt39lPKgSJEjxU,Norah Jones,Christmas Vibes But Not Christmas Songs,Peace - Live In NYC,0,244200,0.49,5,0.905,0.697,135.113,jazz
4y7l0LemO3ZXKPjP87oDeS,Swedish House Mafia;The Weeknd,Halloween Party 2022,Moth To A Flame,3,234000,0.553,8,0.0027,0.105,120.146,electro
3dfIiLxaO9yHHvq8hrQdQv,LUVRE47,FÜR ALLE,VLC,37,164320,0.881,1,0.0113,0.107,125.03,german
7ycK2uijskzxp4cGpGNoCi,Rise Against,The Sufferer & The Witness,Under The Knife,60,165173,0.572,10,0.00052,0.044,104.345,punk
1QaGB39QStUjDlT9e6v7pH,Der Dritte Raum,Swing Bop,Swing Bop - Salon Version,20,444640,0.93,0,0.149,0.312,125.004,minimal-techno
1xivgOhPYul7odlSXeFsf9,Bruno & Barretto,Blessed (Tour USA),Zoneiro - Tour USA,45,155039,0.729,8,0.407,0.472,90.037,sertanejo
1ta0POvr2Sw7SQOJwAlGce,DAY 7,Dream Away,Dream Away,40,210064,0.657,6,0.481,0.065,111.987,dubstep
1euVmDJc1qPnmOCybcSr22,The Hives,Live at Third Man Records,Walk Idiot Walk - Live,24,296398,0.498,6,0.182,0.128,145.123,garage
2pYvd6cHcAIMAM6xMD6nok,Bonobo;Rhye,Migration,Break Apart,56,274693,0.648,5,0.864,0.366,119.96,trip-hop
1XuNtoAuKZEHdFFKrnTZGB,Keyakizaka46,永遠より長い一瞬 ~あの頃、確かに存在した私たち~(Complete Edition),角を曲がる,21,195253,0.587,2,0.508,0.0971,141.934,j-idol
4exwQkW1DqtMv3fkCr1jys,Webb Pierce,Golden Hits - Volume I (Vol. 1),More and More,32,149800,0.531,9,0.636,0.0814,113.265,honky-tonk
1jJiM8kiIRSZ95xhLmoQZr,Delta Heavy;Koven,FEEL,FEEL,52,220711,0.45,9,0.0121,0.121,174.087,drum-and-bass
1ylQjIOKzcWfTYMHw7YZJx,Cameron's Bedtime Classics,Piano Lullabies,Quiet Afternoon,19,134042,0.737,8,0.989,0.105,93.876,disney
37qR4gabbE17D48m0aerCq,Hyjacked,Heroes Arising,Heroes Arising,56,270967,0.552,11,0.0207,0.355,155.022,hardstyle
2dE38SXWT06ER3n3fUeJ3k,Hypocrisy,Hypocrisy,Reversed Reflections,20,265293,0.279,0,4.9e-06,0.286,149.933,black-metal
02EzWMSMsWIcCbpytj0weq,Lorne Balfe,Pennyworth: The Origin of Batman's Butler - Season 3 (Soundtrack from the HBO® Max Original Series),Francis Foulkes,5,172813,0.415,7,0.253,0.0906,119.932,british
3PHj5zJAHJrU7Iw8QgSnLV,Dr LoFi,Aaj Din Chadheya (Lofi),Aaj Din Chadheya - Lofi,49,298912,0.427,8,0.537,0.371,73.522,indian
1BwrMGGhPA6GarWIYaFrW8,Celia Cruz,Para La Eternidad,La Vida Es Un Carnaval,69,278866,0.813,0,0.489,0.294,104.019,salsa
3rVBHSHxRTYTvSplO6CmZ0,Teflon Sega,RAIN,RAIN,55,228125,0.487,7,0.175,0.097,96.024,soul
